pop,emp,emp_to_pop_ratio,hc,ccon,cda,cn,ck,ctfp,cwtfp,rconna,rdana,rnna,rkna,rtfpna,rwtfpna,labsh,irr,delta,xr,pl_con,pl_da,pl_gdpo,csh_c,csh_i,csh_g,csh_x,csh_m,csh_r,pl_c,pl_i,pl_g,pl_x,pl_m,pl_n,total,excl_energy,energy,metals_minerals,forestry,agriculture,fish,total_change,excl_energy_change,energy_change,metals_minerals_change,forestry_change,agriculture_change,fish_change,growthbucket
9.939678192,2.990141153,0.300828769,1.970695734,64838.89453,82049.82031,234049.0625,0.004701018,0.742715478,0.708080292,63353.08594,85487.91406,410852.5313,0.715794265,0.961803019,0.941160619,0.51280421,0.106548585,0.050860271,1.288458347,0.339157939,0.346055061,0.336189508,0.616202354,0.210757315,0.177785888,0.193487063,-0.270530432,0.072297864,0.343165725,0.372038662,0.325266957,0.508004785,0.495714515,0.351299703,331.6,223.04,801.96,271.17,274.31,164.79,899.19,0.207179002,0.086568909,0.368228891,0.113543035,0.117079329,0.028009981,0.047421023,0
47.64872742,13.52793121,0.283909601,2.203609228,352717,424238.9375,884996.625,0.019636661,0.758137226,0.695026994,342528.0625,427606.6563,1733216,0.702426076,1.021860838,0.933573723,0.527124345,0.124309279,0.044201128,7.564749241,0.395567358,0.399544597,0.399127573,0.655315161,0.162884131,0.147962689,0.129365787,-0.144210801,0.048683051,0.368807584,0.419158727,0.51408422,0.556929171,0.543479025,0.488370389,331.6,223.04,801.96,271.17,274.31,164.79,899.19,0.207179002,0.086568909,0.368228891,0.113543035,0.117079329,0.028009981,0.047421023,0
5.391400814,2.434999943,0.451645134,1.731610656,6484.520508,7767.57373,14437.65723,0.000330064,0.202783123,0.216607571,6533.072266,8276.462891,32535.56641,0.912962854,0.993993223,0.960529745,0.806201458,0.01,0.030088386,581.2003174,0.284498632,0.306060493,0.305956632,0.802007914,0.185950458,0.137781128,0.128607363,-0.163186759,-0.091160119,0.291952193,0.41503343,0.241112337,0.557332516,0.504781961,0.492211491,331.6,223.04,801.96,271.17,274.31,164.79,899.19,0.207179002,0.086568909,0.368228891,0.113543035,0.117079329,0.028009981,0.047421023,0
3.981664896,1.350011945,0.339057148,1.418444991,3041.606445,3203.904541,6928.78125,0.000128575,0.408063024,0.381825477,3115.927979,3411.970947,17274.24414,0.966072977,0.858710766,0.809417069,0.231892437,0.193848118,0.033598952,581.2003174,0.360613763,0.369960666,0.367043406,0.796081781,0.049953714,0.140093595,0.036060762,-0.056692805,0.034503009,0.35202837,0.545130014,0.409400165,0.560487568,0.540831506,0.505279362,331.6,223.04,801.96,271.17,274.31,164.79,899.19,0.207179002,0.086568909,0.368228891,0.113543035,0.117079329,0.028009981,0.047421023,1
12.63389683,5.751921654,0.455276921,2.179884195,17910.14453,21747.44531,76342.51563,0.001542955,0.207362905,0.212482452,9891.03125,11402.50977,98455.77344,0.99459213,0.682068884,0.478532344,0.550735414,0.14524129,0.042195298,1,0.365622461,0.325775415,0.332969546,0.690428317,0.190548584,0.198934391,0.165605843,-0.141191006,-0.104326159,0.384566039,0.139794067,0.299876243,0.553135097,0.536181092,0.173292831,331.6,223.04,801.96,271.17,274.31,164.79,899.19,0.207179002,0.086568909,0.368228891,0.113543035,0.117079329,0.028009981,0.047421023,1
29.84393692,8.478230476,0.284085525,1.614752769,98825.3125,139123.1719,358481.625,0.007539314,0.648418188,0.618825138,107391.9063,156167.125,789820.9375,0.590196908,1.056088924,0.999897957,0.500318766,0.118455373,0.044529393,9.574383736,0.391791046,0.385674059,0.378474057,0.581596375,0.291334152,0.13286297,0.120874412,-0.205909505,0.079241648,0.367851108,0.370672852,0.496586144,0.524967849,0.499639064,0.433838367,331.6,223.04,801.96,271.17,274.31,164.79,899.19,0.207179002,0.086568909,0.368228891,0.113543035,0.117079329,0.028009981,0.047421023,0
6.953113079,2.970000029,0.427146804,1.233161092,4291.498535,4828.026855,9859.791016,0.000357054,0.14326331,0.14183481,4887.837891,5300.61377,9113.052734,0.677484214,1.08317554,0.9955917,0.822536409,0.01,0.031180197,1082.619995,0.150231093,0.146762177,0.128689289,0.725300968,0.115948997,0.202133477,0.01839819,-0.061781622,0,0.154627383,0.119015642,0.134456187,0.528235018,0.552891195,0.100462407,331.6,223.04,801.96,271.17,274.31,164.79,899.19,0.207179002,0.086568909,0.368228891,0.113543035,0.117079329,0.028009981,0.047421023,1
1.208994031,0.496199995,0.410423858,2.339864492,12057.92871,15660.15039,36494.16406,0.000775197,0.854816139,0.744542599,12334.91895,16630.17969,63750.19141,0.709207177,0.907528222,0.917943656,0.459957182,0.168685526,0.04426495,27.90147591,0.362068206,0.36673516,0.356001556,0.543012381,0.211148217,0.163776487,0.222708881,-0.281879067,0.141233087,0.378894269,0.382357061,0.306280226,0.490086019,0.496893615,0.41699791,331.6,223.04,801.96,271.17,274.31,164.79,899.19,0.207179002,0.086568909,0.368228891,0.113543035,0.117079329,0.028009981,0.047421023,0
12.65462112,4.804058552,0.379628794,1.097579598,13685.70996,16260.45508,24247.625,0.00049722,0.3932724,0.405964911,13239.75098,14776.09375,29996.19727,0.461379141,0.967191339,0.936389983,0.60926652,0.110302649,0.045047354,581.2003174,0.282739222,0.293076456,0.281381637,0.743996203,0.17226328,0.17164582,0.037269928,-0.104279242,-0.020895965,0.2728118,0.34802264,0.325769454,0.56364876,0.504272878,0.354226857,331.6,223.04,801.96,271.17,274.31,164.79,899.19,0.207179002,0.086568909,0.368228891,0.113543035,0.117079329,0.028009981,0.047421023,0
1.804339051,0.500182986,0.277211196,2.562435389,11493.48242,17177.6543,43754.375,0.001077663,0.741128922,0.63393271,9081.614258,15991.09668,71131.69531,0.579032898,1.172800541,0.904930651,0.277960986,0.245153666,0.068302266,4.949928761,0.395954341,0.396742046,0.394193858,0.394693345,0.298296988,0.208467633,0.333494097,-0.349287391,0.114335403,0.38527903,0.398334801,0.416165978,0.598225832,0.595576823,0.37628004,331.6,223.04,801.96,271.17,274.31,164.79,899.19,0.207179002,0.086568909,0.368228891,0.113543035,0.117079329,0.028009981,0.047421023,0
16.51382256,6.386061668,0.386710081,1.777042985,35843.21875,42411.88672,85099.23438,0.001856292,0.433839589,0.412981302,36486.77734,43263.10156,119918.1563,0.704642296,1.013513446,0.988099039,0.50265944,0.098466441,0.045873702,581.2003174,0.328830868,0.347910851,0.348556459,0.734682262,0.155377045,0.113163091,0.110918149,-0.104689762,-0.009450778,0.327473432,0.452024519,0.337643832,0.486776173,0.488812536,0.495986849,331.6,223.04,801.96,271.17,274.31,164.79,899.19,0.207179002,0.086568909,0.368228891,0.113543035,0.117079329,0.028009981,0.047421023,0
12.65686989,5.297883034,0.418577664,1.13255012,8605.725586,9814.013672,35104.32031,0.0006632,0.203315273,0.199707478,9122.582031,10580.2832,51677.12109,0.652280807,1.032122374,0.919867098,0.616351008,0.043569181,0.026021319,581.2003174,0.283435225,0.292473853,0.278533965,0.722894609,0.127451256,0.184844911,0.042055368,-0.117805712,0.040559564,0.292473018,0.356849283,0.248090163,0.573665679,0.506386459,0.308854103,331.6,223.04,801.96,271.17,274.31,164.79,899.19,0.207179002,0.086568909,0.368228891,0.113543035,0.117079329,0.028009981,0.047421023,0
7.520555019,2.960999966,0.393720937,1.450412631,11429.31055,13751.82324,37979.22266,0.000748825,0.323610038,0.320630282,11621.9707,13968.74316,45574.39063,0.806583762,0.981622696,0.958912373,0.617155015,0.059866056,0.043603543,581.2003174,0.302664787,0.314525485,0.296532989,0.730481684,0.17635043,0.137355685,0.03651315,-0.132029146,0.051328152,0.306420326,0.372893095,0.282692075,0.564651132,0.512980402,0.331727475,331.6,223.04,801.96,271.17,274.31,164.79,899.19,0.207179002,0.086568909,0.368228891,0.113543035,0.117079329,0.028009981,0.047421023,0
1.328145981,0.312999994,0.235666861,2.224080324,8287.27832,10538.85254,36209.44141,0.002102888,0.486616194,0.350548595,6754.644043,10071.65332,48714.04688,1.025194049,0.959692776,0.646854699,0.34613806,0.030547509,0.09106981,581.2003174,0.418884933,0.479872108,0.472377151,0.341872722,0.162199944,0.255129993,0.054683257,-0.111279562,0.29739365,0.509693086,0.704345047,0.297202498,0.421461821,0.498491019,0.461841971,331.6,223.04,801.96,271.17,274.31,164.79,899.19,0.207179002,0.086568909,0.368228891,0.113543035,0.117079329,0.028009981,0.047421023,0
8.680345535,4.244999886,0.489035819,1.415426135,7642.616699,8386.992188,8189.340332,0.000227677,0.222532138,0.229224756,8184.833984,8878.108398,11785.57129,0.509083331,0.790679097,0.757242441,0.74101007,0.081076227,0.049128078,537.6549683,0.244579643,0.253475696,0.23905848,0.741674185,0.096349813,0.247563511,0.014140332,-0.062577762,-0.037150092,0.264220297,0.344812572,0.18573837,0.469378203,0.5412094,0.31130603,331.6,223.04,801.96,271.17,274.31,164.79,899.19,0.207179002,0.086568909,0.368228891,0.113543035,0.117079329,0.028009981,0.047421023,0
10.67098999,3.158734322,0.296011366,1.3532691,22713.47656,27619.94922,68450.82813,0.001168933,0.573094726,0.58223331,23520.92773,30834.69336,86170.36719,0.659864247,1.08202219,1.100206852,0.369331628,0.184140071,0.039312184,581.2003174,0.331329137,0.347260326,0.344068497,0.77856487,0.190201223,0.101931311,0.125896573,-0.210044548,0.013450612,0.323927701,0.421010435,0.387862384,0.563432097,0.491820961,0.348602265,331.6,223.04,801.96,271.17,274.31,164.79,899.19,0.207179002,0.086568909,0.368228891,0.113543035,0.117079329,0.028009981,0.047421023,0
34.13085175,12.85436058,0.376619976,2.002178669,59981.02734,66711.58594,114886.5313,0.002308723,0.346745342,0.355515271,69929.125,76002.82031,189001.5,0.639740348,0.93742162,0.89074707,0.588424385,0.102829807,0.039343018,75.93556976,0.264699847,0.281868666,0.27704978,0.855351985,0.109016784,0.116178237,0.077952519,-0.113176256,-0.045323271,0.2526972,0.434872746,0.353068382,0.530072331,0.497332335,0.374626786,331.6,223.04,801.96,271.17,274.31,164.79,899.19,0.207179002,0.086568909,0.368228891,0.113543035,0.117079329,0.028009981,0.047421023,0
1.087391973,0.254000008,0.233586429,1.581298232,6679.42627,7576.621582,17436.86719,0.000397313,0.864665926,0.888544321,5833.48877,7205.42041,41403.80078,1.014473677,0.847039759,0.811526775,0.612078846,0.051418521,0.052218936,7.564749241,0.287523508,0.309437841,0.314122856,0.792829871,0.128244311,0.16192168,0.457804739,-0.384257019,-0.156543612,0.285374731,0.472585529,0.298044622,0.516610503,0.542162776,0.435634166,331.6,223.04,801.96,271.17,274.31,164.79,899.19,0.207179002,0.086568909,0.368228891,0.113543035,0.117079329,0.028009981,0.047421023,0
1.986534953,0.538999975,0.271326701,2.049289703,9668.886719,11994.36914,20792.875,0.000457503,0.69754982,0.749643564,10845.4541,13642.66504,39895.40234,0.555286825,0.980398297,0.895094037,0.59564501,0.138813868,0.056987233,7.564749241,0.448670328,0.441314965,0.454381287,0.721049368,0.219589353,0.191958904,0.211805701,-0.270200431,-0.074202828,0.42472136,0.410732836,0.538629115,0.581202865,0.499024481,0.469293863,331.6,223.04,801.96,271.17,274.31,164.79,899.19,0.207179002,0.086568909,0.368228891,0.113543035,0.117079329,0.028009981,0.047421023,0
8.818437576,4.333000183,0.491356904,1.435754895,8232.323242,9114.393555,9394.446289,0.000239961,0.231896415,0.235053465,8756.487305,9552.049805,12497.40723,0.529223621,0.820107162,0.786424398,0.74101007,0.080614336,0.049268816,577.4489746,0.250118524,0.260302991,0.24614732,0.721388936,0.103959657,0.248861551,0.025522174,-0.064583756,-0.035148494,0.273875833,0.355354309,0.181251794,0.459674925,0.565977752,0.314262718,402.92,271.74,968.57,331.44,355.34,187.72,915.57,0.215078408,0.218346485,0.207753504,0.222259099,0.29539572,0.139146793,0.018216395,0
10.95594406,3.258178234,0.29738909,1.367167354,23442.63477,28575.12109,72015.9375,0.001160745,0.572728097,0.582784653,24572.85547,31995.23633,89593.13281,0.687241971,1.100064397,1.09616375,0.360107988,0.190809265,0.039093617,528.28479,0.379282743,0.394546598,0.392174244,0.780961633,0.193693906,0.103735417,0.136996135,-0.228568941,0.013181807,0.369875073,0.464264184,0.450107485,0.601666808,0.528929353,0.382395387,402.92,271.74,968.57,331.44,355.34,187.72,915.57,0.215078408,0.218346485,0.207753504,0.222259099,0.29539572,0.139146793,0.018216395,0
7.182450771,3.089999914,0.430215258,1.242215157,4439.553711,5123.009277,10747.33887,0.000407154,0.137456447,0.135845378,5023.973145,5563.365234,9558.174805,0.801590204,1.054906845,0.976755381,0.82991755,0.01,0.032540455,1100.900024,0.164095387,0.157153264,0.138997525,0.693287909,0.139727384,0.214345679,0.019260898,-0.066621907,-1.67E-16,0.171041936,0.11205899,0.141627207,0.580430925,0.552045107,0.090042412,402.92,271.74,968.57,331.44,355.34,187.72,915.57,0.215078408,0.218346485,0.207753504,0.222259099,0.29539572,0.139146793,0.018216395,0
12.77751064,6.052224636,0.473662265,2.218225002,15906.46094,20164.40039,80709.67969,0.001546991,0.184683621,0.185966313,9493.988281,11089.51465,97383.88281,1.0024755,0.63092953,0.446776837,0.550735414,0.187900811,0.04169872,1,0.414040893,0.340966851,0.339738786,0.632896781,0.225339115,0.20890671,0.176114067,-0.215516269,-0.027740447,0.437976301,0.067982927,0.341526985,0.578781009,0.541158497,0.125447392,402.92,271.74,968.57,331.44,355.34,187.72,915.57,0.215078408,0.218346485,0.207753504,0.222259099,0.29539572,0.139146793,0.018216395,1
48.24739456,13.64907265,0.282897611,2.244254351,375248.9063,457438.0313,940541.375,0.019832883,0.76572448,0.712645948,363083.125,460812.5313,1770241.75,0.730686426,1.028229594,0.968241751,0.524096191,0.134096354,0.044915877,6.459692478,0.49357456,0.497173697,0.49288249,0.657274604,0.177214816,0.151830658,0.144274279,-0.167795882,0.037201449,0.46393013,0.513606131,0.621905208,0.601739407,0.611703753,0.562496543,402.92,271.74,968.57,331.44,355.34,187.72,915.57,0.215078408,0.218346485,0.207753504,0.222259099,0.29539572,0.139146793,0.018216395,0
135.3936157,43.25011063,0.319439808,1.578474164,251140.8281,271742.5625,397620.0313,0.007047327,0.691559315,0.568729639,505348.8125,534246.0625,1241963,0.800102711,0.815203607,0.877334893,0.371943384,0.141933322,0.037729997,132.888031,0.445302486,0.468681306,0.453060895,0.72152108,0.066075303,0.083955102,0.254330963,-0.086713135,-0.039169274,0.466555774,0.75367552,0.262649029,0.436632395,0.561876059,0.7289294,402.92,271.74,968.57,331.44,355.34,187.72,915.57,0.215078408,0.218346485,0.207753504,0.222259099,0.29539572,0.139146793,0.018216395,0
4.055036068,1.565999985,0.38618645,1.425468802,3293.694092,3469.226563,7144.425293,0.000123774,0.402858466,0.393853098,3364.566895,3687.542725,17169.72461,0.95361346,0.860310435,0.852812886,0.231892437,0.202965438,0.032459937,528.28479,0.390130132,0.400616765,0.396870434,0.838790715,0.052423146,0.144878298,0.052034929,-0.096843988,0.008716899,0.383046985,0.597387969,0.431138843,0.611878693,0.552476108,0.528519034,402.92,271.74,968.57,331.44,355.34,187.72,915.57,0.215078408,0.218346485,0.207753504,0.222259099,0.29539572,0.139146793,0.018216395,0
1.095052958,0.257999986,0.235605031,1.550833583,7006.759277,8009.208984,18118.35352,0.000383843,0.860648274,0.928018749,6444.470215,7899.581055,41642.21484,1.005746961,0.883088052,0.895133495,0.612078846,0.057839911,0.050839864,6.459692478,0.36594221,0.387154013,0.395225108,0.804817557,0.143027842,0.194895089,0.52862972,-0.418924093,-0.252446175,0.366427451,0.535416722,0.36393851,0.577269316,0.602925777,0.504669845,402.92,271.74,968.57,331.44,355.34,187.72,915.57,0.215078408,0.218346485,0.207753504,0.222259099,0.29539572,0.139146793,0.018216395,0
1.829329967,0.566999972,0.309949535,2.586050272,12270.75781,18747.10156,49220.57031,0.000995547,0.757151365,0.670498192,9489.941406,16954.39453,75767.19531,0.618282616,1.106840372,0.881627798,0.277960986,0.255486518,0.067907453,4.692887306,0.440318048,0.4386186,0.44841978,0.386783808,0.324210614,0.227499545,0.289368391,-0.279132545,0.051270172,0.461263269,0.435398728,0.404707998,0.607362092,0.580237329,0.385846883,402.92,271.74,968.57,331.44,355.34,187.72,915.57,0.215078408,0.218346485,0.207753504,0.222259099,0.29539572,0.139146793,0.018216395,0
18.86571693,8.254398346,0.437534305,1.343743324,28367.73828,45809.52344,232837.25,0.01333494,0.20099768,0.152953535,46584.72266,77106.14063,521208.625,0.981532812,0.647934139,0.684177518,0.275794536,0.01,0.063844748,83.54135895,0.464316845,0.446363866,0.414627641,0.327708989,0.307057858,0.171697289,0.499373317,-0.214477122,-0.091360338,0.526506722,0.417164683,0.345618486,0.419820994,0.546052158,0.394903272,402.92,271.74,968.57,331.44,355.34,187.72,915.57,0.215078408,0.218346485,0.207753504,0.222259099,0.29539572,0.139146793,0.018216395,0
1.215677023,0.490875006,0.403787352,2.358910084,12538.11914,16493.43164,37635.45313,0.000740816,0.85559386,0.78227824,13261.98047,18108.22656,66080.70313,0.736514688,0.929015398,0.980725527,0.45459789,0.171624601,0.044140607,27.49851608,0.409626335,0.408692956,0.403566748,0.563311219,0.232369959,0.173288569,0.206413761,-0.306601197,0.131217688,0.433813453,0.405734241,0.331001014,0.570562124,0.532194138,0.457734942,402.92,271.74,968.57,331.44,355.34,187.72,915.57,0.215078408,0.218346485,0.207753504,0.222259099,0.29539572,0.139146793,0.018216395,0
13.03056908,4.868785381,0.373643342,1.107119203,14426.12598,17225.25195,26484.12695,0.000515909,0.404449791,0.416466504,13923.31348,15667.21875,31538.83203,0.485380232,0.977584004,0.960514605,0.591243029,0.115533002,0.045292325,528.28479,0.311281711,0.321549535,0.306536227,0.732585073,0.177332759,0.18135187,0.043162461,-0.114398383,-0.02003376,0.301412404,0.37446785,0.351149559,0.57547909,0.551223218,0.377312869,402.92,271.74,968.57,331.44,355.34,187.72,915.57,0.215078408,0.218346485,0.207753504,0.222259099,0.29539572,0.139146793,0.018216395,0
2.009227991,0.463164508,0.230518642,2.065630436,9956.705078,12415.04395,22490.50195,0.000464378,0.803505063,0.814351976,11134.52637,14109.49414,41584.68359,0.582575202,1.174439192,0.987749636,0.5778566,0.1568712,0.056068435,6.459692478,0.538104773,0.533022344,0.560656667,0.671274304,0.212683439,0.190131009,0.370092034,-0.404076874,-0.040103935,0.517072141,0.512437522,0.612362444,0.594851792,0.518520117,0.55590117,402.92,271.74,968.57,331.44,355.34,187.72,915.57,0.215078408,0.218346485,0.207753504,0.222259099,0.29539572,0.139146793,0.018216395,0
16.95908165,6.62612772,0.390712649,1.790017605,36781.65234,43962.21484,91960,0.001879565,0.426578671,0.407319248,37686.84766,45160.62109,124274.9688,0.736995101,1.035430193,0.986824095,0.50265944,0.105923451,0.046348341,528.28479,0.368657738,0.39297834,0.392810404,0.728930593,0.165284142,0.117719673,0.112958737,-0.108397193,-0.016495982,0.367998689,0.517558157,0.372738481,0.504704714,0.510981262,0.503098965,402.92,271.74,968.57,331.44,355.34,187.72,915.57,0.215078408,0.218346485,0.207753504,0.222259099,0.29539572,0.139146793,0.018216395,0
3.042823076,0.797999978,0.26225645,1.550976872,6635.14209,8950.589844,16033.75098,0.000624822,0.383835435,0.446139127,6551.841309,8291.12793,16688.71484,0.300047576,1.441706657,1.399823785,0.563563168,0.018159721,0.041774653,257.1900024,0.26683715,0.297509938,0.259985179,0.552601278,0.318658292,0.360545129,0.111685902,-0.343490571,1.20E-16,0.315812469,0.385405719,0.191773504,0.597075164,0.504158795,0.348858327,402.92,271.74,968.57,331.44,355.34,187.72,915.57,0.215078408,0.218346485,0.207753504,0.222259099,0.29539572,0.139146793,0.018216395,0
1.364205003,0.324999988,0.23823398,2.258938313,9187.34375,12045.49512,46372.32031,0.002334227,0.520211816,0.348722756,6869.050293,10015.43652,48586.59375,0.961438954,0.992221057,0.659805059,0.318286628,0.045944497,0.08836513,528.28479,0.42198655,0.468397349,0.46263352,0.286463678,0.168568805,0.255389929,0.350907087,-0.110664107,0.049334686,0.55855,0.617581904,0.268807173,0.467244089,0.514254749,0.422487736,402.92,271.74,968.57,331.44,355.34,187.72,915.57,0.215078408,0.218346485,0.207753504,0.222259099,0.29539572,0.139146793,0.018216395,0
7.750003815,3.059999943,0.394838508,1.46404767,12081.83301,14617.13672,40623.21484,0.000752891,0.332295537,0.32472989,11956.6123,14438.08691,46587.52344,0.823422611,0.991240144,0.958388448,0.617155015,0.063939661,0.043666542,528.28479,0.324076116,0.336327404,0.320345342,0.712568521,0.179631338,0.143453389,0.035416488,-0.115458369,0.044388652,0.330905199,0.394710124,0.290154338,0.596785128,0.548500061,0.347468108,402.92,271.74,968.57,331.44,355.34,187.72,915.57,0.215078408,0.218346485,0.207753504,0.222259099,0.29539572,0.139146793,0.018216395,0
30.18634033,6.084966183,0.201580123,1.46090734,57714.78906,69459.92969,36933.41406,0.00136151,0.749099672,0.760609448,60686.97656,96491.67188,233385.2344,0.42520982,0.98709476,0.928952456,0.712634087,0.170494765,0.068347029,2.579050064,0.323728293,0.329487115,0.315439969,0.846298993,0.181954458,0.047812071,0.019762918,-0.073989607,-0.021838838,0.31998226,0.357785523,0.390034795,0.459693849,0.558264554,0.379369557,402.92,271.74,968.57,331.44,355.34,187.72,915.57,0.215078408,0.218346485,0.207753504,0.222259099,0.29539572,0.139146793,0.018216395,0
35.0749321,13.33888435,0.380296797,2.024788857,60360.77734,67458.42188,118950.5781,0.002218162,0.356105745,0.351448178,71411.92188,78268.25,192894.0469,0.65411222,0.949391067,0.88389945,0.583322883,0.106812261,0.039405663,79.1738739,0.278427839,0.297711551,0.28639102,0.821605682,0.110046633,0.114268623,0.073151745,-0.133601531,0.014528799,0.266314775,0.461706847,0.365522325,0.568711579,0.529596567,0.388827235,402.92,271.74,968.57,331.44,355.34,187.72,915.57,0.215078408,0.218346485,0.207753504,0.222259099,0.29539572,0.139146793,0.018216395,0
20.31270409,7.860163212,0.386957993,1.153553724,18185.9375,20552.61328,14865.6416,0.000313299,0.557913542,0.598843396,14827.70215,16379.20801,21704.86328,0.519504488,0.951280475,0.923695147,0.41484192,0.341179848,0.042652991,22.5813427,0.371202439,0.396743745,0.378121793,0.870998859,0.130988985,0.135542437,0.172563747,-0.310094088,1.33E-16,0.347058624,0.593007207,0.526351333,0.633804619,0.588717818,0.594825745,402.92,271.74,968.57,331.44,355.34,187.72,915.57,0.215078408,0.218346485,0.207753504,0.222259099,0.29539572,0.139146793,0.018216395,0
5.439694881,1.917397857,0.352482611,1.41750586,5614.492188,6062.974121,10315.6123,0.000220769,0.321297526,0.332878441,5938.712891,6027.534668,12750.24023,0.492470235,1.055738926,0.794678509,0.528216124,0.136601046,0.045031089,2701.296631,0.270148695,0.275070608,0.262324691,0.871393561,0.081218369,0.145369202,0.071075059,-0.144192964,-0.024863245,0.284017801,0.336687416,0.187012374,0.607902229,0.52972126,0.278453678,402.92,271.74,968.57,331.44,355.34,187.72,915.57,0.215078408,0.218346485,0.207753504,0.222259099,0.29539572,0.139146793,0.018216395,0
10.01760101,2.887174606,0.288210182,2.004693031,66113.24219,83584.8125,241980.2031,0.004623382,0.751988232,0.713246584,66520.69531,89011.72656,423271.9063,0.743465781,1.009914041,0.971103311,0.508708596,0.109197229,0.050018616,1.245466709,0.37369588,0.382517904,0.375015318,0.609793603,0.210111514,0.185278192,0.209410027,-0.287165344,0.072571985,0.383168936,0.415900946,0.342517853,0.556169987,0.533380806,0.378793448,402.92,271.74,968.57,331.44,355.34,187.72,915.57,0.215078408,0.218346485,0.207753504,0.222259099,0.29539572,0.139146793,0.018216395,0
37.20898438,14.98397636,0.402697806,1.537002325,39688.51563,50645.08203,104303.7031,0.001911372,0.365654469,0.344509214,46726.25,57077.85547,209172.5156,0.501364589,1.087376356,0.912702501,0.467002779,0.172483116,0.04290751,1089.334717,0.316879779,0.329269946,0.323145598,0.6101861,0.216014892,0.172295481,0.048869088,-0.096040927,0.048675347,0.320188165,0.374151498,0.305163056,0.594307482,0.524794638,0.343926609,402.92,271.74,968.57,331.44,355.34,187.72,915.57,0.215078408,0.218346485,0.207753504,0.222259099,0.29539572,0.139146793,0.018216395,0
13.12701225,5.464408398,0.416272057,1.137456417,8695.473633,9850.28125,36793.78516,0.000665757,0.183721825,0.18589735,9205.811523,10610.83789,52290.63281,0.700062811,0.975911617,0.879507065,0.656450391,0.029471023,0.026617069,528.28479,0.320960522,0.326251179,0.315376788,0.767235816,0.125715911,0.179379836,0.07799001,-0.13331534,-0.017006198,0.325447053,0.366088986,0.301770836,0.558037043,0.544802904,0.34261632,402.92,271.74,968.57,331.44,355.34,187.72,915.57,0.215078408,0.218346485,0.207753504,0.222259099,0.29539572,0.139146793,0.018216395,0
1.93372798,0.512000024,0.264773551,2.225044012,5432.701172,6046.682129,10874.53223,0.000238403,0.429427654,0.474568725,4829.956055,5565.728516,19873.11719,0.852808177,0.805905461,0.819737315,0.639389098,0.031515524,0.042475268,6.459692478,0.343996286,0.366366684,0.272477925,0.821666479,0.118922338,0.230596662,0.281720102,-0.481942505,0.029036909,0.330598563,0.564307213,0.391735345,0.514717579,0.642241776,0.582891047,402.92,271.74,968.57,331.44,355.34,187.72,915.57,0.215078408,0.218346485,0.207753504,0.222259099,0.29539572,0.139146793,0.018216395,0
30.17928505,8.877585411,0.294161555,1.637719512,99866.25781,141957.4688,366719.5,0.007334044,0.622780621,0.605148911,112475.2266,165776.5,824610.125,0.624891341,1.044102907,1.001296759,0.494574398,0.115863442,0.045058385,8.868016243,0.445136517,0.441233784,0.434073687,0.586116731,0.305335283,0.138326406,0.126852721,-0.241922274,0.085291088,0.417170614,0.431974053,0.563633621,0.567432523,0.534478784,0.496570349,402.92,271.74,968.57,331.44,355.34,187.72,915.57,0.215078408,0.218346485,0.207753504,0.222259099,0.29539572,0.139146793,0.018216395,0
5.534597874,2.506000042,0.452788098,1.740534067,6398.082031,7709.951172,15154.80762,0.000316498,0.196054429,0.209092394,6433.212891,8239.208984,32960.67578,0.897929668,0.961317718,0.933912754,0.806201458,0.01,0.029926592,528.28479,0.3125287,0.336902082,0.330715477,0.796435595,0.192316726,0.141507179,0.098597139,-0.152007028,-0.076849654,0.322234839,0.455772787,0.257900357,0.579328835,0.537975729,0.517119586,402.92,271.74,968.57,331.44,355.34,187.72,915.57,0.215078408,0.218346485,0.207753504,0.222259099,0.29539572,0.139146793,0.018216395,0
1.855852008,0.59799999,0.322223964,2.60988307,13325.50977,20131.45117,55995.22266,0.001045609,0.805445731,0.661948979,9931.459961,17447.1543,80451.875,0.658726752,1.086958766,0.852126896,0.277960986,0.271386951,0.065718472,5.110354424,0.428590298,0.417632371,0.437287152,0.382941723,0.299675375,0.20379959,0.325607806,-0.237742662,0.025718175,0.435144246,0.39617756,0.416275352,0.599146843,0.585684717,0.357650846,506.22,279.29,1396.65,377.17,343.19,185.77,1052.62,0.256378437,0.027783911,0.441971153,0.137973691,-0.034192604,-0.010387812,0.149688172,0
13.42193031,4.934800625,0.367666983,1.116741657,15822.54492,19126.24023,29591.98438,0.000575799,0.398565143,0.407130748,14934.31152,17133.46094,33463.35547,0.540887237,1.005800247,0.994575202,0.633329272,0.103139639,0.045702506,527.4681396,0.317462683,0.33144778,0.314675331,0.723928213,0.190306947,0.187517911,0.031567462,-0.124486968,-0.008833533,0.313761264,0.398427308,0.33175227,0.606375933,0.537086725,0.353050649,506.22,279.29,1396.65,377.17,343.19,185.77,1052.62,0.256378437,0.027783911,0.441971153,0.137973691,-0.034192604,-0.010387812,0.149688172,0
